title,offer_details,valid_until,product_url,image_url,scraped_at
Carrefour The Market Traiteur Trattoria Spirelli Arrabbiata 350 g,,,https://www.carrefour.be/nl/the-market-traiteur-trattoria-spirelli-arrabbiata-350-g/05282858.html,https://cdn.carrefour.eu/420_05282858_M1_20230310.webp,2026-02-01 20:26:46
Carrefour NR24+ Stofzuigerzakken,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/nr24-stofzuigerzakken/04557297.html,https://cdn.carrefour.eu/420_04557297_ORIGINAL_8800103890974.webp,2026-02-01 20:26:49
Carrefour Classic' Eieren van Hennen met Vrije Uitloop Large 6 Stuks,-20.0% voor 2,2026-02-02,https://www.carrefour.be/nl/classic-eieren-van-hennen-met-vrije-uitloop-large-6-stuks/01889290.html,https://cdn.carrefour.eu/420_01889290_T1.webp,2026-02-01 20:26:52
MONDAY SMOOTH Shampoo 354 ml,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/smooth-shampoo-354-ml/07199289.html,https://cdn.carrefour.eu/420_07199289_10474-BE_MONDAY_SMOOTH_SHAMPOO_354ML_V2+_FRONT OF PACK_MPM.webp,2026-02-01 20:26:54
TEX HOME Dekbed 200x200 cm Volume Warm,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/dekbed-200x200-cm-volume-warm/05959190.html,https://cdn.carrefour.eu/420_05959190_ORIGINAL_8835903062046.webp,2026-02-01 20:26:56
Ferrero Rocher 30 Stuks 375 g,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/30-stuks-375-g/01374378.html,https://cdn.carrefour.eu/420_01374378_T597.webp,2026-02-01 20:26:58
Carrefour The Market Pick & Mix Mix 5 Vruchten 200 g,3 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/the-market-pick-and-mix-mix-5-vruchten-200-g/06547457.html,https://cdn.carrefour.eu/420_06547457_T1.webp,2026-02-01 20:27:00
Garnier Skin Naturals oogreinigingslotion express 2in1 125 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/skin-naturals-oogreinigingslotion-express-2in1-125-ml/05396419.html,https://cdn.carrefour.eu/420_23204630_5144.webp,2026-02-01 20:27:02
Carrefour Nuts & Fruits Snacking Gezouten & Geroosterde Pistaches 175g,-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/nuts-and-fruits-snacking-gezouten-and-geroosterde-pistaches-175g/06085366.html,https://cdn.carrefour.eu/420_06085366_M1_20220923.webp,2026-02-01 20:27:04
Materne Belgische Appelen Compote met Stukken 600 g,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/belgische-appelen-compote-met-stukken-600-g/00130314.html,https://cdn.carrefour.eu/420_00130314_T1.webp,2026-02-01 20:27:06
Lotus Biscoff speculoos gevuld met vanillecrème 150g,-25.0% voor 4,2026-02-09,https://www.carrefour.be/nl/speculoos-gevuld-met-vanillecreme-150g/06376449.html,https://cdn.carrefour.eu/420_06376449_T517.webp,2026-02-01 20:27:08
Wilkinson Sword Xtreme 3 Sensitive Comfort Wegwerpmesje 4+2 GRATIS,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/xtreme-3-sensitive-comfort-wegwerpmesje-42-gratis/06997976.html,https://cdn.carrefour.eu/420_06997976_M1_20241203.webp,2026-02-01 20:27:10
Schweppes Agrumes Zero 6x33CL,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/agrumes-zero-6x33cl/05565198.html,https://cdn.carrefour.eu/420_05565198_T597.webp,2026-02-01 20:27:12
"Carrefour Sensation Trio Hummus Curry, Ras el Hanout, Wortel-Komijn 210 g",3 voor 6.0€,2026-12-31,https://www.carrefour.be/nl/sensation-trio-hummus-curry-ras-el-hanout-wortel-komijn-210-g/05717254.html,,2026-02-01 20:27:14
Columbus Jumbo Scharrel 6 Stuks 410 g,5 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/jumbo-scharrel-6-stuks-410-g/01810842.html,,2026-02-01 20:27:16
"Robijn Wasverzachter Puur & Zacht 1,1L 55 Wasbeurten",-50.0% voor 2,2026-02-02,https://www.carrefour.be/nl/wasverzachter-puur-and-zacht-11l-55-wasbeurten/07199194.html,,2026-02-01 20:27:18
Lotus Marshmallow 5 x 27 g,-20.0% voor 3,2026-02-09,https://www.carrefour.be/nl/marshmallow-5-x-27-g/00928144.html,,2026-02-01 20:27:20
Portugal Xistus Rood 75cl,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/xistus-rood-75cl/07017025.html,,2026-02-01 20:27:22
Carrefour Classic' Chocolademousse 75 g,-20.0% voor 5,2026-02-02,https://www.carrefour.be/nl/classic-chocolademousse-75-g/06239307.html,,2026-02-01 20:27:24
Carrefour The Market Groentemix Julienne voor Soep 400 g,,,https://www.carrefour.be/nl/the-market-groentemix-julienne-voor-soep-400-g/06661094.html,,2026-02-01 20:27:26
Columbus Scharrel 6 Stuks 330 g,5 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/scharrel-6-stuks-330-g/01419916.html,,2026-02-01 20:27:28
"Sensodyne Proglasur Gentle Whitening Tandpasta, 75ml",-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/proglasur-gentle-whitening-tandpasta-75ml/06833328.html,,2026-02-01 20:27:30
Boursin Verse roomkaas Peper 150 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/verse-roomkaas-peper-150-g/00196424.html,,2026-02-01 20:27:32
Garden Gourmet Veggie Burger 170 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/veggie-burger-170-g/07255596.html,,2026-02-01 20:27:34
"Dreft Platinum All In One Vaatwascapsules, Citroen, 34 Capsules",Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/platinum-all-in-one-vaatwascapsules-citroen-34-capsules/07060146.html,,2026-02-01 20:27:37
Carrefour Soft Mini's Handcrème Watermeloengeur 30 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-minis-handcreme-watermeloengeur-30-ml/06750895.html,,2026-02-01 20:27:39
Ricola Tisane met 13 Kruiden 200 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/tisane-met-13-kruiden-200-g/00809320.html,,2026-02-01 20:27:41
"Pampers Harmonie Luiers Maat 4, 22 Luiers",-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/harmonie-luiers-maat-4-22-luiers/07187355.html,,2026-02-01 20:27:43
Lipton Iced Tea Bruisende Ijsthee Original 6 x 1 L,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/iced-tea-bruisende-ijsthee-original-6-x-1-l/05705506.html,,2026-02-01 20:27:45
Boursin Verse roomkaas Knoflook & Fijne Kruiden 80 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/verse-roomkaas-knoflook-and-fijne-kruiden-80-g/00196501.html,,2026-02-01 20:27:47
Carrefour Soft Cotton 48h Deodorant Katoenextract 0% Alcohol 200 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-cotton-48h-deodorant-katoenextract--0-alcohol-200-ml/06690076.html,,2026-02-01 20:27:49
Carrefour Maxi Pack Disc Duo 3 x 70 Stuks,-25.0% voor 4 stuks,2026-02-02,https://www.carrefour.be/nl/maxi-pack-disc-duo-3-x-70-stuks/05940770.html,,2026-02-01 20:27:51
Carrefour Classic' Saus Champignon 220 ml,,,https://www.carrefour.be/nl/classic-saus-champignon-220-ml/04367037.html,,2026-02-01 20:27:53
Nivea Essentials Verzachtende Tonic 200 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/essentials-verzachtende-tonic-200-ml/04603540.html,,2026-02-01 20:27:55
Carrefour Men Technic 2 Wegwerpscheermesjes Eco Pack 15+5 20 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/men-technic-2-wegwerpscheermesjes-eco-pack-155-20-stuks/06490428.html,,2026-02-01 20:27:57
L'Oréal Paris Magic Retouch Bruin Camouflerende Uitgroei Spray 75 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/magic-retouch-bruin-camouflerende-uitgroei-spray-75-ml/05668760.html,https://cdn.carrefour.eu/420_3600523193448.webp,2026-02-01 20:27:59
Carrefour Sensation Mochi Vanilla 6 Stuks 210 g,2 voor 10.0€,2026-12-31,https://www.carrefour.be/nl/sensation-mochi-vanilla-6-stuks-210-g/06851090.html,https://cdn.carrefour.eu/420_06851090_T596.webp,2026-02-01 20:28:01
Little Moons Raspberry Mochi Ice Cream 6 x 32 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/raspberry-mochi-ice-cream-6-x-32-g/06978990.html,https://cdn.carrefour.eu/420_PRODUCT_IMAGE_028002.webp,2026-02-01 20:28:03
Magnum Double Caramel Vanille-Ijs 4 x 71 g,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/double-caramel-vanille-ijs-4-x-71-g/06987130.html,https://cdn.carrefour.eu/420_06987130_T162.webp,2026-02-01 20:28:05
Cornetto Classico Roomijs in een Wafel 6 x 450 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/classico-roomijs-in-een-wafel-6-x-450-g/07090352.html,https://cdn.carrefour.eu/420_08711327591370_C1N1.webp,2026-02-01 20:28:07
Magnum Aardbeienijs Omhuld met Witte Chocolade 4 x 81 g,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/aardbeienijs-omhuld-met-witte-chocolade-4-x-81-g/07090409.html,https://cdn.carrefour.eu/420_07090409_T162.webp,2026-02-01 20:28:10
Magnum White Chocolate Vanille-Ijs 6 x 73.5 g,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/white-chocolate-vanille-ijs-6-x-73.5-g/07090442.html,https://cdn.carrefour.eu/420_07090442_T162.webp,2026-02-01 20:28:11
Magnum Classic Vanille-Ijs Omhuld met Melkchocolade 8 x 75 g,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/classic-vanille-ijs-omhuld-met-melkchocolade-8-x-75-g/07090447.html,https://cdn.carrefour.eu/420_07090447_T162.webp,2026-02-01 20:28:13
Scholl Voetvijl Harde Huid Dbb Carbon 1 stuks,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/voetvijl-harde-huid-dbb-carbon-1-stuks/06020903.html,https://cdn.carrefour.eu/420_06020903_05038483512722_C1N1_MPM.webp,2026-02-01 20:28:15
L'Oréal Paris Oog -en lip reinigingslotion 125 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/oog--en-%C2%A0lip-reinigingslotion-125-ml/01687861.html,https://cdn.carrefour.eu/420_25962735_1247053507.webp,2026-02-01 20:28:17
Dove Men+Care Eucalyptus + Mint Shower Gel 250 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/mencare-eucalyptus-mint-shower-gel-250-ml/07085482.html,https://cdn.carrefour.eu/420_07085482_T162.webp,2026-02-01 20:28:20
Nivea Pure Care Shower Cream Creme Soft 250 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/pure-care-shower-cream-creme-soft-250-ml/05424696.html,https://cdn.carrefour.eu/420_05424696_T1.webp,2026-02-01 20:28:22
Boursin Verse roomkaas Vijgen & 3 Noten 150 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/verse-roomkaas-vijgen-and-3-noten-150-g/04343686.html,https://cdn.carrefour.eu/420_04343686_T517.webp,2026-02-01 20:28:23
Le Petit Marseillais Mannen Douchegel Zeeden & Eucalyptus 250 ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/mannen-douchegel-zeeden-and-eucalyptus-250-ml/07124380.html,https://cdn.carrefour.eu/420_07124380_03574661210605_H1N1_nl_MPM.webp,2026-02-01 20:28:25
"Pampers Harmonie Luiers Maat 1, 22 Luiers",-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/harmonie-luiers-maat-1-22-luiers/07187352.html,https://cdn.carrefour.eu/420_07187352_T596.webp,2026-02-01 20:28:27
Oral-B Professional Tandsteenpreveentie Tandpasta 75ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/professional-tandsteenpreveentie-tandpasta-75ml/07203771.html,https://cdn.carrefour.eu/420_07203771_T596.webp,2026-02-01 20:28:29
Demak Up Expert Ongebleekt Katoen Diepreinigend Maxi Pack 108 Stuks,-50.0% voor 2,2026-02-02,https://www.carrefour.be/nl/expert-ongebleekt-katoen-diepreinigend-maxi-pack-108-stuks/06145469.html,,2026-02-01 20:28:32
Carrefour Classic' Linguine 500 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/classic-linguine-500-g/04613267.html,,2026-02-01 20:28:33
Caprice des Dieux 300 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/300-g/05169140.html,,2026-02-01 20:28:36
Carrefour Classic' Pipe Rigate 500 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/classic-pipe-rigate-500-g/04933107.html,,2026-02-01 20:28:38
Campina Culinaire Room 20% Vet 2 x 250 ml,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/culinaire-room-20-vet-2-x-250-ml/05058116.html,,2026-02-01 20:28:40
BN Mini Aardbeienpulp 5 x 35 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/mini-aardbeienpulp-5-x-35-g/05514400.html,,2026-02-01 20:28:42
Axe Bodyspray Deodorant Bodyspray Excite 150 ml,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/bodyspray-deodorant-bodyspray-excite-150-ml/06614705.html,,2026-02-01 20:28:44
Lactel Lichte Start 1.2% Vet 1 L,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/lichte-start-1.2-vet-1-l/04938570.html,,2026-02-01 20:28:46
Mandine Wijnglas 35 cl Cristallin,2 + 1 gratis,2026-02-01,https://www.carrefour.be/nl/wijnglas-35-cl-cristallin/06197997.html,,2026-02-01 20:28:48
Tahiti Douchegel Mango & kokosolie - 250ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/douchegel-mango-and-kokosolie---250ml/06955266.html,,2026-02-01 20:28:50
Arla Skyr Nature 450 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/skyr-nature-450-g/06068424.html,,2026-02-01 20:28:57
Vahiné Klassiek Bakkersgist 6 x 8 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/klassiek-bakkersgist-6-x-8-g/06998182.html,,2026-02-01 20:29:00
Carrefour Extra Yoghurt op z'n Grieks Natuur 4 x 150 g,-5% voor 2,2026-12-31,https://www.carrefour.be/nl/extra-yoghurt-op-zn-grieks-natuur-4-x-150-g/04675183.html,,2026-02-01 20:29:02
Carrefour The Market Baking Nuts & Fruits Geraspte Kokosnoot 140 g,-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/the-market-baking-nuts-and-fruits-geraspte-kokosnoot-140-g/06085606.html,,2026-02-01 20:29:04
Nivea Creme 250 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/creme-250-ml/04595209.html,,2026-02-01 20:29:06
Carrefour The Market Exclusief Recept Kip Chipolata 350 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/the-market-exclusief-recept-kip-chipolata-350-g/01616726.html,,2026-02-01 20:29:08
"Bic Kids Plastidecor - 12 Driehoekig Kleurkrijt, 1+",1 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/kids-plastidecor---12-driehoekig-kleurkrijt-1/01664382.html,,2026-02-01 20:29:10
Coca-Cola Light Coke Soft drink Pet 6 x 1000 ml,5 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/light-coke-soft-drink-pet-6-x-1000-ml/06395572.html,,2026-02-01 20:29:11
Ricola met Zwitserse Alpenkruiden Lemon Mint 50 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/met-zwitserse-alpenkruiden-lemon-mint-50-g/05716133.html,,2026-02-01 20:29:13
Golden Grahams Ontbijtgranen,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/ontbijtgranen/05719508.html,,2026-02-01 20:29:15
Stassen Raspberry 0.0% Alc Apple Based Aperitif 750 ml,-20% voor 2,2026-02-02,https://www.carrefour.be/nl/raspberry-0.0-alc-apple-based-aperitif-750-ml/06032107.html,https://cdn.carrefour.eu/420_06032107_T1.webp,2026-02-01 20:29:17
Nescafé Gold Koffie Mocha 17 x 18 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/gold-koffie-mocha-17-x-18-g/04002635.html,https://cdn.carrefour.eu/420_04002635_T596.webp,2026-02-01 20:29:19
Carrefour Soft Discreet Absorberende VrOnderbroekjes L 44-56 8 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-discreet-absorberende-vronderbroekjes-l-44-56-8-stuks/06615377.html,https://cdn.carrefour.eu/420_06615377_T1.webp,2026-02-01 20:29:21
Activia Mango yoghurt met stukjes - Probiotica - 4x125g,2 voor 4.0€,2026-02-09,https://www.carrefour.be/nl/mango-yoghurt-met-stukjes---probiotica---4x125g/04356154.html,https://cdn.carrefour.eu/420_04356154_T1.webp,2026-02-01 20:29:23
Fanta Lemon Lemonade 1.5 L,-25.0% voor 4,2026-02-09,https://www.carrefour.be/nl/lemon-lemonade-1.5-l/00167653.html,https://cdn.carrefour.eu/420_00167653_05449000001320_H1N1_en_MPM.webp,2026-02-01 20:29:25
L'Oréal Paris Elnett Satin Haarspray Normale Fixatie 75 ml,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/elnett-satin-haarspray-normale-fixatie-75-ml/04714577.html,https://cdn.carrefour.eu/420_22645780_M1_20210419.webp,2026-02-01 20:29:27
Nectar of Beauty Handcrème met Abrikozenolie 100 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/handcreme-met-abrikozenolie-100-ml/06659457.html,https://cdn.carrefour.eu/420_06659457_T1.webp,2026-02-01 20:29:29
"Persil Deep Clean Gel Freshness By Silan 1,305L - 29WL",-50.0% voor 4,2026-02-02,https://www.carrefour.be/nl/deep-clean-gel-freshness-by-silan-1305l---29wl/07077346.html,https://cdn.carrefour.eu/420_07077346_M1_2040312.webp,2026-02-01 20:29:31
Carrefour Liégeois met Slagroom Chocolade 4 x 100 g,,,https://www.carrefour.be/nl/liegeois-met-slagroom-chocolade-4-x-100-g/04508550.html,https://cdn.carrefour.eu/420_04508550_T1.webp,2026-02-01 20:29:32
Nectar of Nature Bio 25 Zachte Reinigingsdoekjes,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/bio-25-zachte-reinigingsdoekjes/05759553.html,https://cdn.carrefour.eu/420_05759553_T1.webp,2026-02-01 20:29:34
Carrefour The Market Gran Ravioli Ricotta & Spinazie 250 g,,,https://www.carrefour.be/nl/the-market-gran-ravioli-ricotta-and-spinazie-250-g/06561045.html,https://cdn.carrefour.eu/420_06561045_T1.webp,2026-02-01 20:29:35
Sanex Zero% voedende douchegel voor de droge huid {400ml},Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/zero-voedende-douchegel-voor-de-droge-huid-400ml/06985019.html,https://cdn.carrefour.eu/420_06985019_T596.webp,2026-02-01 20:29:37
Nescafé Gold Dessert 25 x 2 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/gold-dessert-25-x-2-g/00766676.html,https://cdn.carrefour.eu/420_00766676_T1.webp,2026-02-01 20:29:39
Gerlinéa Meal Replacement Peanut Nougat Flavour 2 x 58 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/meal-replacement-peanut-nougat-flavour-2-x-58-g/05590236.html,https://cdn.carrefour.eu/420_05590236_T1.webp,2026-02-01 20:29:41
Fanta Lemon Lemonade 4 x 1.5 L,-25.0% voor 1,2026-02-09,https://www.carrefour.be/nl/lemon-lemonade-4-x-1.5-l/01198540.html,,2026-02-01 20:29:43
Vega la Luna Chili Rosado 75cl,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/chili-rosado-75cl/06708677.html,,2026-02-01 20:29:45
Hoegaarden Wit 0.0 % Alc Blikken 6 x 33 cl,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/wit-0.0-alc-blikken-6-x-33-cl/06720341.html,,2026-02-01 20:29:46
Carrefour Bronwater 6 x 0.5 L,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/bronwater-6-x-0.5-l/01530127.html,,2026-02-01 20:29:48
Cesar Classic Hondenvoeding Kuipjes met Kip 300 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/classic-hondenvoeding-kuipjes-met-kip-300-g/05912954.html,,2026-02-01 20:29:50
"Carrefour Nuts & Fruits Baking Mix Noten, Vruchten & Zaden 160g",-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/nuts-and-fruits-baking-mix-noten-vruchten-and-zaden-160g/06085516.html,,2026-02-01 20:29:52
Aoste Stickado Classique Salami-Sticks 70 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/stickado-classique-salami-sticks-70-g/05446574.html,,2026-02-01 20:29:54
Frankrijk JP. Chenet Chardonnay Alcoholvrije schuimwijn Wit 75cl,-20% voor 2,2026-02-02,https://www.carrefour.be/nl/jp.-chenet-chardonnay-alcoholvrije-schuimwijn-wit-75cl/07101516.html,,2026-02-01 20:29:56
België Vintense Cabernet Sauvignon Alcohol Vrij 75cl,-20% voor 2,2026-02-02,https://www.carrefour.be/nl/vintense-cabernet-sauvignon-alcohol-vrij-75cl/05794925.html,,2026-02-01 20:29:58
Leerdammer Lightlife Mild & Nootachtig Maxi Pack 350 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/lightlife-mild-and-nootachtig-maxi-pack-350-g/04967271.html,,2026-02-01 20:29:59
Calgon Hygiëne+ Gel 750 ml,2 gekocht = 500 Bonuspunten,2026-02-02,https://www.carrefour.be/nl/hygiene-gel-750-ml/06937878.html,,2026-02-01 20:30:01
Carrefour The Market Nuts & Fruits Gedroogd Ontpitte Pruimen 250 g,-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/the-market-nuts-and-fruits-gedroogd-ontpitte-pruimen-250-g/06085540.html,,2026-02-01 20:30:03
Carrefour Kleefpasta voor Uw kunstgebit 50 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/kleefpasta-voor-uw-kunstgebit-50-g/05446006.html,,2026-02-01 20:30:05
Dilea Zero Lactose Gouda Sneetjes 150 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/zero-lactose-gouda-sneetjes-150-g/04545303.html,,2026-02-01 20:30:07
"Carrefour Baby Bio Tomaat, Courgette, Deegwaren 12M+ 2 x 200 g",-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/baby-bio-tomaat-courgette-deegwaren-12m-2-x-200-g/06358823.html,,2026-02-01 20:30:08
Carrefour Soft Spray Ontwarrend Anti-Knopen 200 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-spray-ontwarrend-anti-knopen-200-ml/05404374.html,,2026-02-01 20:30:10
"Persil GEL BLACK & DARK 1,25 L 5 Wasbeurten",-50.0% voor 4,2026-02-02,https://www.carrefour.be/nl/gel-black-and-dark-125-l-5-wasbeurten/07049479.html,,2026-02-01 20:30:12
Carrefour Sensation Smoothie Aardbei-Banaan 250 ml,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/sensation-smoothie-aardbei-banaan-250-ml/06181375.html,,2026-02-01 20:30:14
Activia Rood Fruit Granen Yoghurt - Probiotica en vezels - 4x125g,2 voor 4.0€,2026-02-09,https://www.carrefour.be/nl/rood-fruit-granen-yoghurt---probiotica-en-vezels---4x125g/07101244.html,,2026-02-01 20:30:15
Jordan Dental Sticks Double Ended Extra Thin Fluoride Mint 105 Stuks,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/dental-sticks-double-ended-extra-thin-fluoride-mint-105-stuks/06986135.html,,2026-02-01 20:30:17
Air Wick Geurneutraliserende Spray Katoen 237 milliliter,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/geurneutraliserende-spray-katoen-237-milliliter/06937507.html,,2026-02-01 20:30:19
Lay's Max Paprika Chips 185 gr,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/max-paprika-chips-185-gr/06793479.html,,2026-02-01 20:30:21
